-0.4993408584, 1.5583274287, 0.5879630184
-0.4980908584, 1.5579931948, 0.5879630184
-0.4968408584, 1.5579931948, 0.5879630184
-0.4955908584, 1.5583274287, 0.5876321485
-0.4943408584, 1.5586616627, 0.5876321485
-0.4930908584, 1.5586616627, 0.5876321485
-0.4918408584, 1.5586616627, 0.5876321485
-0.4905908584, 1.5589958966, 0.5876321485
-0.4893408584, 1.5589958966, 0.5876321485
-0.4880908584, 1.5579931948, 0.5876321485
-0.4868408584, 1.5576589608, 0.5876321485
-0.4855908584, 1.5579931948, 0.5876321485
-0.4843408584, 1.5583274287, 0.5879630184
-0.4830908584, 1.5583274287, 0.5879630184
-0.4818408584, 1.5583274287, 0.5879630184
-0.4805908584, 1.5586616627, 0.5879630184
-0.4793408584, 1.5586616627, 0.5879630184
-0.4780908584, 1.5586616627, 0.5879630184
-0.4768408584, 1.5579931948, 0.5879630184
-0.4755908584, 1.5576589608, 0.5876321485
-0.4743408584, 1.5579931948, 0.5876321485
-0.4730908584, 1.5586616627, 0.5876321485
-0.4718408584, 1.5586616627, 0.5876321485
-0.4705908584, 1.5583274287, 0.5876321485
-0.4693408584, 1.5583274287, 0.5876321485
-0.4680908584, 1.5586616627, 0.5876321485
-0.4668408584, 1.5586616627, 0.5876321485
-0.4655908584, 1.5583274287, 0.5879630184
-0.4643408584, 1.5579931948, 0.5879630184
-0.4630908584, 1.5583274287, 0.5879630184
-0.4618408584, 1.5583274287, 0.5879630184
-0.4605908584, 1.5583274287, 0.5879630184
-0.4593408584, 1.5586616627, 0.5879630184
-0.4580908584, 1.5586616627, 0.5879630184
-0.4568408584, 1.5589958966, 0.5876321485
-0.4555908584, 1.5586616627, 0.5876321485
-0.4543408584, 1.5579931948, 0.5876321485
-0.4530908584, 1.5576589608, 0.5876321485
-0.4518408584, 1.5579931948, 0.5876321485
-0.4505908584, 1.5583274287, 0.5876321485
-0.4493408584, 1.5579931948, 0.5876321485
-0.4480908584, 1.5583274287, 0.5876321485
-0.4468408584, 1.5583274287, 0.5876321485
-0.4455908584, 1.5586616627, 0.5879630184
-0.4443408584, 1.5583274287, 0.5879630184
-0.4430908584, 1.5576589608, 0.5879630184
-0.4418408584, 1.5579931948, 0.5879630184
-0.4405908584, 1.5583274287, 0.5879630184
-0.4393408584, 1.5586616627, 0.5879630184
-0.4380908584, 1.5586616627, 0.5879630184
-0.4368408584, 1.5583274287, 0.5879630184
-0.4355908584, 1.5586616627, 0.5876321485
-0.4343408584, 1.5586616627, 0.5876321485
-0.4330908584, 1.5586616627, 0.5876321485
-0.4318408584, 1.5579931948, 0.5876321485
-0.4305908584, 1.5579931948, 0.5876321485
-0.4293408584, 1.5583274287, 0.5876321485
-0.4280908584, 1.5583274287, 0.5876321485
-0.4268408584, 1.5586616627, 0.5879630184
-0.4255908584, 1.5586616627, 0.5879630184
-0.4243408584, 1.5589958966, 0.5879630184
-0.4230908584, 1.5589958966, 0.5879630184
-0.4218408584, 1.5579931948, 0.5879630184
-0.4205908584, 1.5576589608, 0.5879630184
-0.4193408584, 1.5579931948, 0.5879630184
-0.4180908584, 1.5579931948, 0.5879630184
-0.4168408584, 1.5579931948, 0.5879630184
-0.4155908584, 1.5583274287, 0.5876321485
-0.4143408584, 1.5586616627, 0.5876321485
-0.4130908584, 1.5583274287, 0.5876321485
-0.4118408584, 1.5586616627, 0.5876321485
-0.4105908584, 1.5576589608, 0.5876321485
-0.4093408584, 1.5576589608, 0.5876321485
-0.4080908584, 1.5579931948, 0.5876321485
-0.4068408584, 1.5583274287, 0.5876321485
-0.4055908584, 1.5586616627, 0.5879630184
-0.4043408584, 1.5583274287, 0.5879630184
-0.4030908584, 1.5583274287, 0.5879630184
-0.4018408584, 1.5586616627, 0.5879630184
-0.4005908584, 1.5586616627, 0.5879630184
-0.3993408584, 1.5579931948, 0.5879630184
-0.3980908584, 1.5579931948, 0.5879630184
-0.3968408584, 1.5583274287, 0.5879630184
-0.3955908584, 1.5583274287, 0.5876321485
-0.3943408584, 1.5586616627, 0.5876321485
-0.3930908584, 1.5586616627, 0.5876321485
-0.3918408584, 1.5586616627, 0.5876321485
-0.3905908584, 1.5589958966, 0.5876321485
-0.3893408584, 1.5586616627, 0.5876321485
-0.3880908584, 1.5576589608, 0.5876321485
-0.3868408584, 1.5576589608, 0.5876321485
-0.3855908584, 1.5579931948, 0.5879630184
-0.3843408584, 1.5579931948, 0.5879630184
-0.3830908584, 1.5579931948, 0.5879630184
-0.3818408584, 1.5586616627, 0.5879630184
-0.3805908584, 1.5583274287, 0.5879630184
-0.3793408584, 1.5586616627, 0.5879630184
-0.3780908584, 1.5583274287, 0.5879630184
-0.3768408584, 1.5576589608, 0.5879630184
-0.3755908584, 1.5576589608, 0.5876321485
-0.3743408584, 1.5583274287, 0.5876321485
-0.3730908584, 1.5586616627, 0.5876321485
-0.3718408584, 1.5583274287, 0.5876321485
-0.3705908584, 1.5583274287, 0.5876321485
-0.3693408584, 1.5586616627, 0.5876321485
-0.3680908584, 1.5586616627, 0.5876321485
-0.3668408584, 1.5583274287, 0.5876321485
-0.3655908584, 1.5579931948, 0.5876321485
-0.3643408584, 1.5579931948, 0.5879630184
-0.3630908584, 1.5583274287, 0.5879630184
-0.3618408584, 1.5583274287, 0.5879630184
-0.3605908584, 1.5586616627, 0.5879630184
-0.3593408584, 1.5586616627, 0.5879630184
-0.3580908584, 1.5589958966, 0.5879630184
-0.3568408584, 1.5589958966, 0.5879630184
-0.3555908584, 1.5579931948, 0.5876321485
-0.3543408584, 1.5576589608, 0.5876321485
-0.3530908584, 1.5576589608, 0.5876321485
-0.3518408584, 1.5579931948, 0.5876321485
-0.3505908584, 1.5579931948, 0.5876321485
-0.3493408584, 1.5583274287, 0.5876321485
-0.3480908584, 1.5586616627, 0.5876321485
-0.3468408584, 1.5586616627, 0.5879630184
-0.3455908584, 1.5586616627, 0.5879630184
-0.3443408584, 1.5579931948, 0.5879630184
-0.3430908584, 1.5576589608, 0.5879630184
-0.3418408584, 1.5579931948, 0.5879630184
-0.3405908584, 1.5583274287, 0.5879630184
-0.3393408584, 1.5583274287, 0.5879630184
-0.3380908584, 1.5583274287, 0.5879630184
-0.3368408584, 1.5583274287, 0.5879630184
-0.3355908584, 1.5586616627, 0.5879630184
-0.3343408584, 1.5586616627, 0.5876321485
-0.3330908584, 1.5579931948, 0.5876321485
-0.3318408584, 1.5579931948, 0.5876321485
-0.3305908584, 1.5583274287, 0.5876321485
-0.3293408584, 1.5583274287, 0.5876321485
-0.3280908584, 1.5583274287, 0.5876321485
-0.3268408584, 1.5586616627, 0.5879630184
-0.3255908584, 1.5586616627, 0.5879630184
-0.3243408584, 1.5589958966, 0.5879630184
-0.3230908584, 1.5586616627, 0.5879630184
-0.3218408584, 1.5576589608, 0.5879630184
-0.3205908584, 1.5576589608, 0.5879630184
-0.3193408584, 1.5579931948, 0.5879630184
-0.3180908584, 1.5579931948, 0.5879630184
-0.3168408584, 1.5579931948, 0.5879630184
-0.3155908584, 1.5583274287, 0.5879630184
-0.3143408584, 1.5583274287, 0.5876321485
-0.3130908584, 1.5586616627, 0.5876321485
-0.3118408584, 1.5583274287, 0.5876321485
-0.3105908584, 1.5576589608, 0.5876321485
-0.3093408584, 1.5576589608, 0.5876321485
-0.3080908584, 1.5579931948, 0.5876321485
-0.3068408584, 1.5586616627, 0.5879630184
-0.3055908584, 1.5583274287, 0.5879630184
-0.3043408584, 1.5583274287, 0.5879630184
-0.3030908584, 1.5586616627, 0.5879630184
-0.3018408584, 1.5586616627, 0.5879630184
-0.3005908584, 1.5583274287, 0.5879630184
-0.2993408584, 1.5579931948, 0.5879630184
-0.2980908584, 1.5583274287, 0.5879630184
-0.2968408584, 1.5583274287, 0.5879630184
-0.2955908584, 1.5583274287, 0.5879630184
-0.2943408584, 1.5586616627, 0.5876321485
-0.2930908584, 1.5586616627, 0.5879630184
-0.2918408584, 1.5589958966, 0.5876321485
-0.2905908584, 1.5589958966, 0.5876321485
-0.2893408584, 1.5579931948, 0.5876321485
-0.2880908584, 1.5576589608, 0.5876321485
-0.2868408584, 1.5579931948, 0.5879630184
-0.2855908584, 1.5579931948, 0.5879630184
-0.2843408584, 1.5579931948, 0.5879630184
-0.2830908584, 1.5583274287, 0.5879630184
-0.2818408584, 1.5586616627, 0.5879630184
-0.2805908584, 1.5586616627, 0.5879630184
-0.2793408584, 1.5586616627, 0.5879630184
-0.2780908584, 1.5576589608, 0.5879630184
-0.2768408584, 1.5576589608, 0.5879630184
-0.2755908584, 1.5579931948, 0.5879630184
-0.2743408584, 1.5583274287, 0.5876321485
-0.2730908584, 1.5583274287, 0.5876321485
-0.2718408584, 1.5583274287, 0.5876321485
-0.2705908584, 1.5583274287, 0.5876321485
-0.2693408584, 1.5586616627, 0.5876321485
-0.2680908584, 1.5586616627, 0.5876321485
-0.2668408584, 1.5579931948, 0.5879630184
-0.2655908584, 1.5579931948, 0.5879630184
-0.2643408584, 1.5583274287, 0.5879630184
-0.2630908584, 1.5583274287, 0.5879630184
-0.2618408584, 1.5583274287, 0.5879630184
-0.2605908584, 1.5586616627, 0.5879630184
-0.2593408584, 1.5586616627, 0.5879630184
-0.2580908584, 1.5589958966, 0.5879630184
-0.2568408584, 1.5583274287, 0.5879630184
-0.2555908584, 1.5579931948, 0.5879630184
-0.2543408584, 1.5576589608, 0.5879630184
-0.2530908584, 1.5579931948, 0.5879630184
-0.2518408584, 1.5579931948, 0.5876321485
-0.2505908584, 1.5579931948, 0.5876321485
-0.2493408584, 1.5583274287, 0.5876321485
-0.2480908584, 1.5583274287, 0.5876321485
-0.2468408584, 1.5586616627, 0.5876321485
-0.2455908584, 1.5583274287, 0.5879630184
-0.2443408584, 1.5576589608, 0.5879630184
-0.2430908584, 1.5576589608, 0.5879630184
-0.2418408584, 1.5583274287, 0.5879630184
-0.2405908584, 1.5583274287, 0.5879630184
-0.2393408584, 1.5583274287, 0.5879630184
-0.2380908584, 1.5583274287, 0.5879630184
-0.2368408584, 1.5583274287, 0.5879630184
-0.2355908584, 1.5586616627, 0.5879630184
-0.2343408584, 1.5583274287, 0.5879630184
-0.2330908584, 1.5579931948, 0.5876321485
-0.2318408584, 1.5579931948, 0.5876321485
-0.2305908584, 1.5583274287, 0.5876321485
-0.2293408584, 1.5583274287, 0.5876321485
-0.2280908584, 1.5586616627, 0.5876321485
-0.2268408584, 1.5586616627, 0.5879630184
-0.2255908584, 1.5589958966, 0.5879630184
-0.2243408584, 1.5586616627, 0.5879630184
-0.2230908584, 1.5579931948, 0.5879630184
-0.2218408584, 1.5576589608, 0.5879630184
-0.2205908584, 1.5576589608, 0.5879630184
-0.2193408584, 1.5579931948, 0.5879630184
-0.2180908584, 1.5579931948, 0.5879630184
-0.2168408584, 1.5583274287, 0.5879630184
-0.2155908584, 1.5586616627, 0.5876321485
-0.2143408584, 1.5583274287, 0.5876321485
-0.2130908584, 1.5583274287, 0.5876321485
-0.2118408584, 1.5576589608, 0.5876321485
-0.2105908584, 1.5576589608, 0.5876321485
-0.2093408584, 1.5579931948, 0.5876321485
-0.2080908584, 1.5583274287, 0.5876321485
-0.2068408584, 1.5583274287, 0.5876321485
-0.2055908584, 1.5583274287, 0.5879630184
-0.2043408584, 1.5583274287, 0.5879630184
-0.2030908584, 1.5586616627, 0.5879630184
-0.2018408584, 1.5586616627, 0.5879630184
-0.2005908584, 1.5579931948, 0.5879630184
-0.1993408584, 1.5579931948, 0.5879630184
-0.1980908584, 1.5583274287, 0.5879630184
-0.1968408584, 1.5583274287, 0.5879630184
-0.1955908584, 1.5583274287, 0.5879630184
-0.1943408584, 1.5586616627, 0.5879630184
-0.1930908584, 1.5586616627, 0.5879630184
-0.1918408584, 1.5589958966, 0.5876321485
-0.1905908584, 1.5583274287, 0.5876321485
-0.1893408584, 1.5576589608, 0.5876321485
-0.1880908584, 1.5576589608, 0.5876321485
-0.1868408584, 1.5579931948, 0.5879630184
-0.1855908584, 1.5579931948, 0.5879630184
-0.1843408584, 1.5579931948, 0.5879630184
-0.1830908584, 1.5583274287, 0.5879630184
-0.1818408584, 1.5583274287, 0.5879630184
-0.1805908584, 1.5583274287, 0.5879630184
-0.1793408584, 1.5579931948, 0.5879630184
-0.1780908584, 1.5576589608, 0.5879630184
-0.1768408584, 1.5576589608, 0.5879630184
-0.1755908584, 1.5583274287, 0.5879630184
-0.1743408584, 1.5583274287, 0.5876321485
-0.1730908584, 1.5583274287, 0.5879630184
-0.1718408584, 1.5583274287, 0.5876321485
-0.1705908584, 1.5583274287, 0.5876321485
-0.1693408584, 1.5586616627, 0.5876321485
-0.1680908584, 1.5583274287, 0.5876321485
-0.1668408584, 1.5579931948, 0.5879630184
-0.1655908584, 1.5579931948, 0.5879630184
-0.1643408584, 1.5583274287, 0.5879630184
-0.1630908584, 1.5583274287, 0.5879630184
-0.1618408584, 1.5586616627, 0.5879630184
-0.1605908584, 1.5586616627, 0.5879630184
-0.1593408584, 1.5589958966, 0.5879630184
-0.1580908584, 1.5586616627, 0.5879630184
-0.1568408584, 1.5579931948, 0.5879630184
-0.1555908584, 1.5576589608, 0.5879630184
-0.1543408584, 1.5576589608, 0.5879630184
-0.1530908584, 1.5579931948, 0.5876321485
-0.1518408584, 1.5579931948, 0.5876321485
-0.1505908584, 1.5583274287, 0.5876321485
-0.1493408584, 1.5583274287, 0.5876321485
-0.1480908584, 1.5583274287, 0.5876321485
-0.1468408584, 1.5583274287, 0.5876321485
-0.1455908584, 1.5576589608, 0.5879630184
-0.1443408584, 1.5576589608, 0.5879630184
-0.1430908584, 1.5579931948, 0.5879630184
-0.1418408584, 1.5583274287, 0.5879630184
-0.1405908584, 1.5583274287, 0.5879630184
-0.1393408584, 1.5583274287, 0.5879630184
-0.1380908584, 1.5583274287, 0.5879630184
-0.1368408584, 1.5586616627, 0.5879630184
-0.1355908584, 1.5583274287, 0.5879630184
-0.1343408584, 1.5579931948, 0.5879630184
-0.1330908584, 1.5579931948, 0.5876321485
-0.1318408584, 1.5583274287, 0.5876321485
-0.1305908584, 1.5583274287, 0.5876321485
-0.1293408584, 1.5583274287, 0.5876321485
-0.1280908584, 1.5586616627, 0.5876321485
-0.1268408584, 1.5586616627, 0.5879630184
-0.1255908584, 1.5589958966, 0.5879630184
-0.1243408584, 1.5583274287, 0.5879630184
-0.1230908584, 1.5576589608, 0.5879630184
-0.1218408584, 1.5576589608, 0.5879630184
-0.1205908584, 1.5579931948, 0.5879630184
-0.1193408584, 1.5583274287, 0.5879630184
-0.1180908584, 1.5583274287, 0.5879630184
-0.1168408584, 1.5586616627, 0.5879630184
-0.1155908584, 1.5583274287, 0.5879630184
-0.1143408584, 1.5586616627, 0.5876321485
-0.1130908584, 1.5579931948, 0.5876321485
-0.1118408584, 1.5576589608, 0.5876321485
-0.1105908584, 1.5579931948, 0.5876321485
-0.1093408584, 1.5583274287, 0.5876321485
-0.1080908584, 1.5583274287, 0.5876321485
-0.1068408584, 1.5583274287, 0.5879630184
-0.1055908584, 1.5583274287, 0.5879630184
-0.1043408584, 1.5586616627, 0.5879630184
-0.1030908584, 1.5586616627, 0.5879630184
-0.1018408584, 1.5583274287, 0.5879630184
-0.1005908584, 1.5579931948, 0.5879630184
-0.0993408584, 1.5583274287, 0.5879630184
-0.0980908584, 1.5586616627, 0.5879630184
-0.0968408584, 1.5586616627, 0.5879630184
-0.0955908584, 1.5586616627, 0.5879630184
-0.0943408584, 1.5586616627, 0.5876321485
-0.0930908584, 1.5589958966, 0.5876321485
-0.0918408584, 1.5586616627, 0.5876321485
-0.0905908584, 1.5579931948, 0.5876321485
-0.0893408584, 1.5576589608, 0.5876321485
-0.0880908584, 1.5579931948, 0.5876321485
-0.0868408584, 1.5579931948, 0.5879630184
-0.0855908584, 1.5579931948, 0.5879630184
-0.0843408584, 1.5583274287, 0.5879630184
-0.0830908584, 1.5583274287, 0.5879630184
-0.0818408584, 1.5583274287, 0.5879630184
-0.0805908584, 1.5583274287, 0.5879630184
-0.0793408584, 1.5576589608, 0.5879630184
-0.0780908584, 1.5576589608, 0.5879630184
-0.0768408584, 1.5579931948, 0.5879630184
-0.0755908584, 1.5583274287, 0.5879630184
-0.0743408584, 1.5583274287, 0.5876321485
-0.0730908584, 1.5583274287, 0.5876321485
-0.0718408584, 1.5586616627, 0.5876321485
-0.0705908584, 1.5586616627, 0.5876321485
-0.0693408584, 1.5583274287, 0.5876321485
-0.0680908584, 1.5579931948, 0.5876321485
-0.0668408584, 1.5579931948, 0.5876321485
-0.0655908584, 1.5583274287, 0.5879630184
-0.0643408584, 1.5583274287, 0.5879630184
-0.0630908584, 1.5586616627, 0.5882938883
-0.0618408584, 1.5586616627, 0.5879630184
-0.0605908584, 1.5586616627, 0.5879630184
-0.0593408584, 1.5589958966, 0.5879630184
